a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
8.43035208817719,3.22021735660053,7.44586782355745,0.901776022555927,0.0671513397562721,0.82158195263079,1.7853190187567,0.211792606005328,5.447265625,-68.466796875,70.224609375,74.7176812676864,0.146916970748141,-0.0514523885104196,-0.0092065403041293,0.0669854776717538
0.0692687386567099,0.268706007425113,0.0611796360279806,0.203204816335965,0.110350992588991,2.61819025621237,0.780153200827125,2.53815771516791,7.884765625,-71.279296875,28.037109375,1252.81772496281,46.3519836786875,-0.433162851023701,-0.419143695059449,11.0851655565124
0.979607896567967,3.8000767999172,0.865210710118198,2.87375007201855,1.56059870340685,0.185134008460431,0.055165161866925,0.179474853211618,20.884765625,-26.279296875,73.037109375,154.087871826034,-0.0606887251046624,-0.236398865378391,-0.158704667189906,0.854924062348126
0.260492232846616,1.01049664265377,0.230072328480724,0.764172660843081,0.414986284055315,0.69621552485178,2.93384654011174,0.674933688118838,14.384765625,-48.779296875,50.537109375,385.721183148057,18.6675084744591,-0.354859825638968,-0.321555733216911,3.57498008377339
3.68391648584535,0.0714529028386723,3.25371407264197,0.054035167047951,5.86879231109841,9.84597437580091,0.20745427834737,9.54500375440153,27.384765625,-3.779296875,5.537109375,670.055116673837,9.1714298598775,-0.375514121269782,-0.427646480453911,0.242218349805952
0.134327839255886,7.36921323295746,6.30969163594156,1.48190459852597,0.804752792370645,1.35012025515904,5.68939573729903,4.92206510730414,17.634765625,-37.529296875,84.287109375,133.641307958887,-7.91552086607758,-0.196047492277154,-0.162312726102846,0.696679282275253
1.89968252079947,0.521082064903386,0.446162574297032,0.104786479068924,0.0569046156664093,0.095467918784027,0.402301030669798,0.348042561481645,4.634765625,-82.529296875,39.287109375,130.686449931265,2.76936046843449,-0.224991624467079,-0.0817648535180458,0.570813679273459
0.505153687793296,0.138563430387365,1.67784035692081,0.394060357300228,3.02635584015896,0.359016950669732,1.51289450028869,0.0925496663345028,24.134765625,-15.029296875,16.787109375,797.448194691608,67.7524906012874,-0.354156645324269,-0.457805881344427,-0.116175655321849
7.14395196360064,1.95958282502752,0.118641229412716,5.57285501687571,0.213995673685991,5.07726640758968,0.106977796037396,1.30884993323359,11.134765625,-60.029296875,61.787109375,97.822652514496,0.0731848700513998,-0.151814457191914,-0.0278753198721233,0.256057905798958
0.0964609765228224,1.40717869003631,2.33649583371335,0.0752472916513009,0.0792431752372615,1.88012544708388,7.92283329085112,0.128881099390753,6.259765625,-43.154296875,33.662109375,217.756760171358,25.8002535773394,-0.258280142997,-0.308063074754482,1.9351749000355
1.36416421238328,0.0995025594065878,0.165215204823283,1.06415740385113,1.12066773146043,0.13294494531144,0.560228914617136,1.82265398691958,19.259765625,-88.154296875,78.662109375,442.384571333457,15.6062297725144,-0.372620423574397,-0.321037489207833,4.18798047445268
0.36275144667386,0.374189632674427,8.78663345924591,4.00187362445336,0.298002129903233,0.499953172548403,2.10679858914564,6.85427822083601,12.759765625,-20.654296875,56.162109375,131.649990770659,-31.6763130618333,-0.13422870829801,-0.282687394012371,1.03016733836097
5.13008015656633,5.29184053427581,0.621308810283339,0.282975197730256,4.21438653725221,7.07040557169408,0.148973156897913,0.48467066100924,25.759765625,-65.654296875,11.162109375,115.972048750284,1.40842845444894,-0.195975933455985,-0.0552805104081417,0.414637581971478
0.187059773284443,0.0513104120589558,0.320389859935473,7.76054317391368,2.1732296243609,0.969522914663996,1.08641128810132,0.24992976540083,22.509765625,-76.904296875,89.912109375,196.120007342591,15.5753858475257,-0.271734177158347,-0.218660254325292,1.23020597059202
2.64542468353295,0.725638806247273,4.53099685167562,0.548753270396533,0.153670540446108,0.0685556227474658,0.0768208788974056,3.5345406387058,9.509765625,-31.904296875,44.912109375,109.278679523047,-1.60182286940136,-0.148386673061417,-0.130693392008504,0.448624466973852
0.703457562005515,2.72883953923701,0.0851964038758803,0.145921613319251,8.17265404735858,0.257810486952584,4.0855616503978,0.939886648820717,29.009765625,-54.404296875,22.412109375,220.264072616926,0.544444452382353,-0.312490462251412,-0.171993323770004,1.45521485985691
9.94839224742112,0.192958094296447,1.20485909826686,2.06364324599448,0.577893909717893,3.64599087170356,0.288892834795199,0.0664600222927828,16.009765625,-9.404296875,67.412109375,102.906867933653,-2.4101924094146,-0.16229687396625,-0.0435379741871215,0.306522258208456
0.050129520918871,1.38909356882986,0.420389143455549,0.327937220054536,0.0997603126650749,0.431406803516314,0.169107146497708,3.14610518339897,7.3896484375,-49.8779296875,75.8056640625,372.40844731121,7.75952563892422,-0.353713094313614,-0.310881428874596,3.43711587460602
0.708938483587332,0.0982237482222214,5.94520028149245,4.63773264208054,1.41082387157529,6.10101352432796,2.39153620071272,0.222463230950756,20.3896484375,-4.8779296875,30.8056640625,264.887841660025,-80.5943787387954,-0.190701032991501,-0.42008060996962,0.281786371698299
0.188517231422445,0.369380531379025,0.111787692837993,1.23324172407524,0.375158940375547,1.62234975968196,0.635944858182293,0.0591562644193265,13.8896484375,-72.3779296875,8.3056640625,639.99427952782,71.1708707320117,-0.398433085433456,-0.378144388300178,4.43788739692536
2.6660362541865,5.22382957152798,1.58091671317888,0.0872033585935792,5.30554861524617,0.114717451652748,8.99361843362834,0.836595914411405,26.8896484375,-27.3779296875,53.3056640625,129.205364535686,-1.93367697646631,-0.215339600049377,-0.0888338787395449,0.55279183673171
0.0972125428952413,0.0506509684305028,0.81523016561449,2.39153620071272,0.727518514346346,0.222463230950756,0.327937220054536,1.62234975968196,17.1396484375,-16.1279296875,42.0556640625,333.160250023447,-18.0583849361427,-0.25136394388525,-0.426892525753421,1.03039626496477
1.37479296595227,0.716312865017485,0.0576454778333838,0.169107146497708,0.0514433274933063,3.14610518339897,4.63773264208054,0.114717451652748,4.1396484375,-61.1279296875,87.0556640625,156.18067670941,0.0357710730255303,-0.26213174761726,-0.105599785012998,0.775779284357286
0.365577789498638,2.69376837580233,3.06575708238719,0.635944858182293,2.73590837532848,0.836595914411405,0.0872033585935792,0.431406803516314,23.6396484375,-38.6279296875,64.5556640625,202.92333074727,0.0130552084928332,-0.273674023230329,-0.232906811626449,1.47026252769418
5.17005068011351,0.19047818854757,0.216781762242666,8.99361843362834,0.193457936489984,0.0591562644193265,1.23324172407524,6.10101352432796,10.6396484375,-83.6279296875,19.5556640625,126.308524865355,2.98538984281371,-0.219243337601252,-0.0767221182585212,0.536117929377316
0.0698084393368284,0.265252586230211,4.26925518904595,0.0626208325288604,0.0716379957513056,0.60076049243524,0.235492096499677,0.309793723894428,5.7646484375,-21.7529296875,70.1806640625,183.046588163468,-50.5864697125852,-0.216957194654827,-0.339737522281115,0.531276441435962
0.987240416782422,3.75123804901303,0.301881929479025,0.885592306494086,1.01311425172723,8.49603636139856,3.33036116701517,4.38114485869566,18.7646484375,-66.7529296875,25.1806640625,163.715459025609,2.30485976623721,-0.266048033889105,-0.120016470668235,0.873851511031912
0.262521832893611,0.997509696226497,1.13525811774571,3.33036116701517,0.26940206840487,2.25922176605607,0.0626208325288604,1.16501123629614,12.2646484375,-44.2529296875,2.6806640625,302.757036780824,79.5859388278198,-0.320494223126704,-0.335522091120337,2.41775323279553
3.71261936497188,0.0705345870501089,0.0802748713455067,0.235492096499677,3.80992058869531,0.159751103098249,0.885592306494086,0.0823787345343522,25.2646484375,-89.2529296875,47.6806640625,1146.65886953114,21.2362028083193,-0.434408043720492,-0.401526009058104,11.3339063818533
0.135374441628199,7.27450378670312,0.155671233856683,6.45832778512019,1.96465896438955,0.309793723894428,0.121436037224444,0.159751103098249,22.0146484375,-55.5029296875,36.4306640625,159.467143962695,7.41034295554256,-0.25201549803488,-0.13954492590964,0.860034079811527
1.91448371349284,0.5143850957345,2.20152370191475,0.456672737198398,0.138922367643879,4.38114485869566,1.71736490803653,2.25922176605607,9.0146484375,-10.5029296875,81.4306640625,148.236294997633,-21.3985057257083,-0.231076234563816,-0.158529153109702,0.842393764880298
0.509089543911848,0.136782607204722,0.585417723546017,0.121436037224444,7.38830257834324,1.16501123629614,0.456672737198398,8.49603636139856,28.5146484375,-78.0029296875,58.9306640625,1148.35421185536,22.7663438913706,-0.431811398984209,-0.406518583021582,9.81147667283146
7.19961337462469,1.9343981820567,8.27905684292361,1.71736490803653,0.522431885460456,0.0823787345343522,6.45832778512019,0.60076049243524,15.5146484375,-33.0029296875,13.9306640625,92.2726657919271,7.29112418280426,-0.112933409500591,-0.0724797926795871,0.245567870470207
0.0591562644193265,0.115910743122696,0.0680256078012181,0.386988356299693,0.31791287252603,0.0972125428952413,2.82217633970038,0.708938483587332,13.0771484375,-30.1904296875,61.7431640625,724.726563109788,10.0225839922004,-0.391430973524029,-0.42113330995236,5.9313681062884
0.836595914411405,1.63922544948861,0.962027371411556,5.47284181959498,4.495966959793,1.37479296595227,0.199558002750637,0.050129520918871,26.0771484375,-75.1904296875,16.7431640625,222.982654824171,34.4171136311722,-0.293701782371366,-0.241432518949054,1.58019969970424
0.222463230950756,6.1644762956128,0.255817311106343,1.45530960968905,0.0845377362770589,5.17005068011351,0.750458442394189,0.188517231422445,6.5771484375,-7.6904296875,39.2431640625,141.831247157135,-4.0045352117174,-0.229224431855811,-0.119703188726091,0.698258506143422
3.14610518339897,0.435894299109153,3.61780310856407,0.102905929373707,1.19554413175337,0.365577789498638,0.0530654253615625,2.6660362541865,19.5771484375,-52.6904296875,84.2431640625,200.443781515594,-0.503862693148174,-0.289441319146242,-0.201840443517506,1.39647166517424
0.114717451652748,0.845298189035517,7.01574308773073,0.750458442394189,8.71870253142463,0.050129520918871,1.45530960968905,5.17005068011351,29.3271484375,-86.4404296875,5.4931640625,389.729634283308,67.7824254333016,-0.370146968333637,-0.314386180501018,2.90600501226479
1.62234975968196,0.0597716081591722,0.496087951239704,0.0530654253615625,0.616505368311867,0.708938483587332,0.102905929373707,0.365577789498638,16.3271484375,-41.4404296875,50.4931640625,1339.69631153596,21.6946514690398,-0.431516284712814,-0.437343198186855,3.64408687161536
0.431406803516314,0.224777294522131,1.86558988387492,0.199558002750637,2.31843199497797,2.6660362541865,5.47284181959498,0.0972125428952413,22.8271484375,-63.9404296875,72.9931640625,508.618392666016,14.2130416185035,-0.381001016864952,-0.352072404755746,5.11697363436849
6.10101352432796,3.17883098426729,0.131917125780098,2.82217633970038,0.163937898536878,0.188517231422445,0.386988356299693,1.37479296595227,9.8271484375,-18.9404296875,27.9931640625,95.355492052482,-0.0258208680597288,-0.142906062820441,-0.0265707593949621,0.235422455874208
0.0823787345343522,4.42671754805694,2.59794859094409,0.143302832271435,0.442713217069181,0.135374441628199,2.02660808924741,0.0698084393368284,14.7021484375,-80.8154296875,67.3681640625,194.985843677408,4.88514875579417,-0.286074633836469,-0.177657446130879,1.25868420131114
1.16501123629614,0.313016199662854,0.18370270658306,2.02660808924741,6.26091035821059,1.91448371349284,0.143302832271435,0.987240416782422,27.7021484375,-35.8154296875,22.3681640625,426.81001677022,63.386709421804,-0.338489575463334,-0.386804891341386,1.93462474585971
0.309793723894428,0.0832356385172136,9.76985350678378,7.6212686488977,0.117723994293117,7.19961337462469,7.6212686488977,3.71261936497188,8.2021484375,-58.3154296875,44.8681640625,98.9089131974196,10.9517901494495,-0.109445611011588,-0.13751888441202,0.367515364393317
4.38114485869566,1.17712968863828,0.690832966584598,0.538905074288,1.66486869346059,0.509089543911848,0.538905074288,0.262521832893611,21.2021484375,-13.3154296875,89.8681640625,169.481454214535,-3.88877575432389,-0.272051211653315,-0.132466788140741,0.963132563305065
0.159751103098249,0.607009605894234,0.356241330783495,3.93005403196747,3.22855906682036,0.0698084393368284,3.93005403196747,0.509089543911848,24.4521484375,-24.5654296875,11.1181640625,400.787240200852,104.288648091355,-0.303157825353866,-0.413246267481869,1.21212003154748
2.25922176605607,8.58441217146373,5.03801321471859,0.277896785643373,0.228293600960999,0.987240416782422,0.277896785643373,7.19961337462469,11.4521484375,-69.5654296875,56.1181640625,99.4128569058816,2.29688722984525,-0.145557113133414,-0.0557608042090725,0.287828429988458
0.60076049243524,2.28272220145901,0.0947298403914042,0.0738968667430675,0.858521621905763,3.71261936497188,1.04505951164923,1.91448371349284,17.9521484375,-2.0654296875,78.6181640625,228.830648580481,-1.06196384609863,-0.318447231483041,-0.177739476815022,1.57562859892966
8.49603636139856,0.161412834821675,1.33968225042962,1.04505951164923,0.0607066460644838,0.262521832893611,0.0738968667430675,0.135374441628199,4.9521484375,-47.0654296875,33.6181640625,76.3585283550324,0.335918260377037,-0.0612427647732798,-0.0083521096925115,0.0783814192314316
0.0544561768277107,0.473516135709634,1.04505951164923,8.27905684292361,6.80128665344604,0.770126638247359,0.81523016561449,0.124618662175858,28.1083984375,-31.5966796875,54.7119140625,183.519860468699,13.1898227003128,-0.221028557192614,-0.325408820061469,0.3016957006594
0.770126638247359,6.69652941123064,0.0738968667430675,0.585417723546017,0.480923591344526,0.0544561768277107,0.0576454778333838,1.7623740217389,15.1083984375,-76.5966796875,9.7119140625,134.502409895509,0.51812544979111,-0.229035751581706,-0.0804547294646795,0.584413174967359
0.204788067015948,1.78070624457597,3.93005403196747,0.155671233856683,1.80856274514844,0.204788067015948,3.06575708238719,6.62758919732641,21.6083984375,-9.0966796875,32.2119140625,262.075248653015,-24.9511364791151,-0.290167079608286,-0.314784640217789,2.63692707924746
2.89614061786125,0.12591494608409,0.277896785643373,2.20152370191475,0.127884698129582,2.89614061786125,0.216781762242666,0.468641326434821,8.6083984375,-54.0966796875,77.2119140625,169.372842447642,3.82617137925409,-0.269470963169511,-0.156552042161308,1.03274764965313
0.105602912789494,3.45319442539296,0.538905074288,0.0802748713455067,0.247997516726456,1.49345071493006,5.94520028149245,0.241663930160517,11.8583984375,-87.8466796875,20.9619140625,221.661691753461,7.38339619880166,-0.31099135613976,-0.180880320725111,1.48567477129331
1.49345071493006,0.244177719495094,7.6212686488977,1.13525811774571,3.50721451589403,0.105602912789494,0.420389143455549,3.41764407569387,24.8583984375,-42.8466796875,65.9619140625,173.323577794258,1.58998598801995,-0.235535729071486,-0.253157133166866,0.833395590820483
0.397130640475105,0.0649304681858072,0.143302832271435,4.26925518904595,0.065946208782943,0.397130640475105,1.58091671317888,0.908802123249053,5.3583984375,-65.3466796875,88.4619140625,199.761042478709,11.5396047991244,-0.27478636330824,-0.22734201976765,1.42288868545833
5.61627537793807,0.918255487196034,2.02660808924741,0.301881929479025,0.932620228479257,5.61627537793807,0.111787692837993,0.0642620144106138,18.3583984375,-20.3466796875,43.4619140625,133.080062549512,-3.44456697150209,-0.216715189825596,-0.115767686789799,0.633720603791472
0.0758335736490508,1.27872721100559,0.102905929373707,1.58091671317888,4.88401180155436,1.07244868337707,8.27905684292361,2.45421415824959,26.4833984375,-82.2216796875,49.0869140625,420.162010780745,20.2089541678428,-0.364743263234898,-0.319499570880616,3.96594737459892
1.07244868337707,0.0904196682189811,1.45530960968905,0.111787692837993,0.345351786427422,0.0758335736490508,0.585417723546017,0.173539147378232,13.4833984375,-37.2216796875,4.0869140625,1154.59286474885,120.460179542974,-0.422021946280588,-0.451019122845193,1.78277310803011
0.285179971624415,0.340032483980146,0.386988356299693,0.420389143455549,1.29873099624187,0.285179971624415,2.20152370191475,0.652611854402153,19.9833984375,-59.7216796875,26.5869140625,723.975376815733,54.5827285200835,-0.39840193350627,-0.398422210703598,6.99796855664591
4.03305383588423,4.80878550492135,5.47284181959498,5.94520028149245,0.0918341494379789,4.03305383588423,0.155671233856683,9.22932535460981,6.9833984375,-14.7216796875,71.5869140625,83.8194164465541,-5.8476412381256,-0.0845696858667545,-0.0418555394897414,0.155354873873083
0.147058547461255,0.175344302402903,2.82217633970038,0.216781762242666,0.669715663278675,2.07972192282595,1.13525811774571,4.75927945768845,16.7333984375,-25.9716796875,15.3369140625,762.253474677262,115.298686138358,-0.356018639954424,-0.455900967292372,-0.0326261531847819
2.07972192282595,2.47974290543035,0.199558002750637,3.06575708238719,9.47120973942396,0.147058547461255,0.0802748713455067,0.336531877809334,29.7333984375,-70.9716796875,60.3369140625,182.936762729101,2.9015548770763,-0.282984088362758,-0.147688133083877,1.09183601884745
0.553028828447589,9.32532884022042,0.750458442394189,0.81523016561449,0.178087303206739,0.553028828447589,4.26925518904595,0.0894888052472286,10.2333984375,-3.4716796875,82.8369140625,119.523004530694,-4.93100389917962,-0.198599519946956,-0.0718213805155202,0.461977383451047
7.82100869573885,0.659400325971434,0.0530654253615625,0.0576454778333838,2.51853479481419,7.82100869573885,0.301881929479025,1.26556282061195,23.2333984375,-48.4716796875,37.8369140625,162.40276478015,0.113974657033614,-0.270967414592636,-0.108553694117921,0.868983853429191
0.0642620144106138,5.67469590075146,8.99361843362834,3.61780310856407,1.10055567712324,3.41764407569387,0.690832966584598,0.397130640475105,19.1708984375,-45.6591796875,80.0244140625,128.637156412561,1.75626414246022,-0.181464799659895,-0.184249565153643,0.574276752213919
0.908802123249053,0.401261595259286,0.635944858182293,0.255817311106343,0.0778210382367194,0.241663930160517,9.76985350678378,5.61627537793807,6.1708984375,-0.6591796875,35.0244140625,252.140694191599,-24.1463035236427,-0.307542618690704,-0.283709344960195,2.24421262702904
3.41764407569387,1.50898559626885,0.169107146497708,0.962027371411556,0.292654037100201,0.908802123249053,2.59794859094409,0.105602912789494,12.6708984375,-23.1591796875,57.5244140625,142.804438330906,-0.658522906540039,-0.242982124284894,-0.0942315500449802,0.675629453343458
0.124618662175858,0.206918273449203,0.0872033585935792,0.131917125780098,0.150912693340571,6.62758919732641,0.0947298403914042,0.0544561768277107,9.4208984375,-11.9091796875,23.7744140625,1480.36045001968,26.8792358644698,-0.420301638394858,-0.459010851909969,-0.178109913422205
1.7623740217389,2.92626628614688,1.23324172407524,1.86558988387492,2.13422777656487,0.468641326434821,1.33968225042962,0.770126638247359,22.4208984375,-56.9091796875,68.7744140625,158.866634316231,3.31213683539529,-0.253191552295333,-0.138611476430985,0.86907927209449
0.468641326434821,0.778137499149169,0.327937220054536,7.01574308773073,0.567522741362548,0.124618662175858,0.356241330783495,2.89614061786125,15.9208984375,-34.4091796875,46.2744140625,194.065227891262,20.3562592690513,-0.236359140242849,-0.290922484289055,0.83540116984627
6.62758919732641,0.0550226302343919,4.63773264208054,0.496087951239704,8.02598357790074,1.7623740217389,5.03801321471859,0.204788067015948,28.9208984375,-79.4091796875,1.2744140625,342.222225686217,48.5309842145371,-0.36607380893598,-0.298064220187146,2.95297047203256
0.0894888052472286,0.0766223948376961,0.235492096499677,1.33968225042962,1.53259143145607,4.75927945768845,0.0680256078012181,7.82100869573885,20.7958984375,-17.5341796875,85.6494140625,345.369925404967,-14.2179521862263,-0.319272428561458,-0.385604906094511,1.32372520477539
1.26556282061195,1.08360429960976,3.33036116701517,0.0947298403914042,0.108370579397099,0.336531877809334,0.962027371411556,0.553028828447589,7.7958984375,-62.5341796875,40.6494140625,134.620978031921,12.5818979473083,-0.207523421911907,-0.156546984016084,0.706060138894641
0.336531877809334,4.07500568079418,0.0626208325288604,0.356241330783495,5.76346807757141,0.0894888052472286,0.255817311106343,0.147058547461255,27.2958984375,-40.0341796875,18.1494140625,197.015751751831,0.518128135850833,-0.295996112226816,-0.153386556372921,1.22164201707289
4.75927945768845,0.288146415026327,0.885592306494086,5.03801321471859,0.407538736080294,1.26556282061195,3.61780310856407,2.07972192282595,14.2958984375,-85.0341796875,63.1494140625,141.783426545752,4.03752938469959,-0.236109500213511,-0.121427574171201,0.725750365725199
0.173539147378232,2.10135520001802,1.71736490803653,0.690832966584598,0.0558833774437039,9.22932535460981,0.496087951239704,1.07244868337707,4.5458984375,-51.2841796875,29.3994140625,166.492828529358,28.6609485348434,-0.227319472374152,-0.235380515682183,1.11496340619139
2.45421415824959,0.148588251161436,0.121436037224444,9.76985350678378,0.790310302921008,0.652611854402153,7.01574308773073,0.0758335736490508,17.5458984375,-6.2841796875,74.3994140625,165.374818364115,-16.8236161053809,-0.213873123218464,-0.242335981434653,1.06084058375852
0.652611854402153,0.558781436913993,6.45832778512019,2.59794859094409,0.210155202066907,0.173539147378232,0.131917125780098,0.285179971624415,11.0458984375,-73.7841796875,51.8994140625,138.151234171918,16.4716639431248,-0.212083520122507,-0.16684583081702,0.711067494681247
9.22932535460981,7.90236286486095,0.456672737198398,0.18370270658306,2.97204336966279,2.45421415824959,1.86558988387492,4.03305383588423,24.0458984375,-28.7841796875,6.8994140625,96.6505145974723,0.347873779880013,-0.145376738694035,-0.0297352483727013,0.24491330435979
0.738899459391663,0.881021963630155,0.371296710254643,2.29456393021772,0.331348424555086,4.56629967557405,0.371296710254643,0.0932707581117475,13.2802734375,-47.7685546875,63.8525390625,235.317392838443,14.6896370802967,-0.293915802175271,-0.265687441529855,1.76963401549032
0.196484298156878,3.31317392150461,1.39629955703641,8.62894421326123,1.24606991027116,1.21424664144133,1.39629955703641,0.35075430144955,19.7802734375,-25.2685546875,86.3525390625,142.814374214335,-3.3633978751403,-0.189259899620511,-0.215296236644302,0.582453751097021
2.77870759246815,0.234276774714633,0.0987332885348219,0.610158496767743,0.088110448338525,0.0858602034196157,0.0987332885348219,4.96041490170655,6.7802734375,-70.2685546875,41.3525390625,163.200584992984,1.06587020410675,-0.270697472568143,-0.113120571072469,0.883184884441955
0.10132091437315,1.70850197371036,0.0509137227109565,4.44968135349152,0.642559959578751,0.626149677808519,0.720028771687378,9.61937272831217,16.5302734375,-59.0185546875,52.6025390625,263.555644306332,21.5452755143635,-0.307659870737211,-0.279654898076651,2.02271953991955
1.43289411258551,0.12080933312812,0.720028771687378,0.314639985917319,9.08717009474178,8.85509366432353,0.0509137227109565,0.680192368695048,29.5302734375,-14.0185546875,7.6025390625,969.143077441689,89.6234902475237,-0.390511667139975,-0.45247210539108,-0.203492639199346
0.381027743986009,0.454315951835312,0.191466303107366,0.0836674273059453,0.17086619982844,2.35470041510177,2.70774242591875,0.180873214178208,10.0302734375,-81.5185546875,30.1025390625,799.672797291604,13.8327225998451,-0.421517850909608,-0.361508071056495,8.3117423073488
5.38854603185437,6.4249978068794,2.70774242591875,1.18323610424933,2.41641297148532,0.166502463118124,0.191466303107366,2.55793352560836,23.0302734375,-36.5185546875,75.1025390625,105.567581360951,-1.18823975393528,-0.166715431796474,-0.053201867301738,0.33362784610305
0.0727586656404216,8.94720439013718,0.266628596494043,0.438155521282496,6.52550734102106,0.231864914783946,1.00268432468078,0.0669778391309075,27.9052734375,-64.6435546875,13.2275390625,158.765415132657,1.72819777541042,-0.258441409281954,-0.117909672891442,0.827412578610168
1.02896291728854,0.632662889692804,3.77069777278379,6.19645480626359,0.461423049151859,3.27906507125938,0.0709004885371235,0.947209684773728,14.9052734375,-19.6435546875,58.2275390625,144.14835096686,-16.8319834594704,-0.1627985354863,-0.257512359746844,0.403590838676403
3.86952112942647,2.37919401985974,1.00268432468078,0.116512035553024,0.122699215453009,0.0616563112470479,0.266628596494043,0.251877069003934,8.4052734375,-42.1435546875,35.7275390625,102.726158370387,1.13284549422742,-0.160399759835773,-0.0500289223987232,0.311578777055311
0.141095601452425,0.326244809763137,1.9444329635858,0.849683213138928,0.237941686391578,0.449638806858229,7.3122406171599,0.488446925604969,11.6552734375,-8.3935546875,46.9775390625,324.903147755684,-85.1152400362751,-0.283094430449779,-0.406953185144323,1.09326829650506
1.99539313165208,4.61379834620859,0.137492173411417,0.060081676187091,3.36500359948896,6.35885298828163,0.517053492606147,6.9076826668999,24.6552734375,-53.3935546875,1.9775390625,141.833601739695,0.712536777860171,-0.240766935086246,-0.0889066586069199,0.654808489964348
0.530604555242873,1.22687724069864,7.3122406171599,0.22594333730699,0.0632722147224251,1.69091308784273,1.9444329635858,1.83685501923859,5.1552734375,-30.8935546875,24.4775390625,112.014685430334,17.3624005486082,-0.107377501447115,-0.225049467482285,0.62472236879282
7.50388158281415,0.0867533216581446,0.517053492606147,3.19532131947384,0.894804241818362,0.119565611081068,0.137492173411417,0.129885264016015,18.1552734375,-75.8935546875,69.4775390625,149.841986095288,2.34934954847704,-0.253269920362088,-0.115364586595557,0.792480581003929
0.0616563112470479,0.746585495032607,0.849683213138928,0.0509137227109565,1.47044774707229,0.0727586656404216,0.0836674273059453,4.20349771951015,20.5927734375,-78.7060546875,27.2900390625,920.376954364164,27.5910162560651,-0.425624591228734,-0.383917916055915,9.36865995569386
0.871951915714719,0.0527915666273072,0.060081676187091,0.720028771687378,0.10397635733353,1.02896291728854,1.18323610424933,0.297232174216781,7.5927734375,-33.7060546875,72.2900390625,447.150051068799,12.6946519774597,-0.36194697653347,-0.357038249070565,3.3681162252196
0.231864914783946,0.198528128747528,3.19532131947384,2.70774242591875,5.52977034586198,3.86952112942647,0.314639985917319,0.0790384326288572,27.0927734375,-56.2060546875,49.7900390625,226.368708797533,29.0926898565415,-0.285644300093036,-0.295459885435554,0.570208841855744
3.27906507125938,2.80761172187306,0.22594333730699,0.191466303107366,0.391013810996328,0.273616463056208,4.44968135349152,1.11777223372442,14.0927734375,-11.2060546875,4.7900390625,128.803753412418,0.112994982379903,-0.220525245211878,-0.0760570291212909,0.540116647368949
1.69091308784273,1.44779908386279,6.19645480626359,0.371296710254643,0.758264714630519,1.99539313165208,8.62894421326123,0.153273497960221,17.3427734375,-89.9560546875,38.5400390625,161.198324707117,14.6746329601861,-0.253178601650072,-0.159584837606685,0.927476406063301
0.449638806858229,5.44459771294207,0.116512035553024,0.0987332885348219,0.201633806030882,7.50388158281415,0.162250171492301,0.576400790517378,10.8427734375,-22.4560546875,16.0400390625,147.65703080471,0.498589122557123,-0.246320742757385,-0.102147960432361,0.718065044913238
6.35885298828163,0.384991196365411,1.64772900858783,1.39629955703641,2.8515326312178,0.530604555242873,2.29456393021772,8.15153815312249,23.8427734375,-67.4560546875,61.0400390625,174.049404997398,4.87374568174398,-0.273289337500993,-0.161630543415355,1.0798894402584
0.0858602034196157,0.536123906314264,0.162250171492301,0.266628596494043,1.0559302255892,0.0522480818350919,0.438155521282496,0.213442767618225,18.9677734375,-39.3310546875,32.9150390625,915.554422701124,43.7922673623913,-0.408945388654034,-0.419490736575283,5.85696060707596
1.21424664144133,7.58193699422075,2.29456393021772,3.77069777278379,0.0746655422973965,0.738899459391663,6.19645480626359,3.01853656756144,5.9677734375,-84.3310546875,77.9150390625,100.845247312681,1.06814683529452,-0.153064560444256,-0.0496685981028,0.29413839638736
0.322886146552834,2.01614922036298,0.610158496767743,1.00268432468078,3.97093447243416,2.77870759246815,0.116512035553024,0.802673532102019,25.4677734375,-16.8310546875,55.4150390625,262.018624206988,-3.05514213782007,-0.307342762721626,-0.274899349512313,2.12866133565918
4.56629967557405,0.142563278560263,8.62894421326123,0.0709004885371235,0.280787469310562,0.196484298156878,1.64772900858783,0.0567575897628295,12.4677734375,-61.8310546875,10.4150390625,110.501921065762,22.0700142022938,-0.170591106187643,-0.108256269586456,0.426985216944864
0.166502463118124,3.90977190635712,4.44968135349152,1.9444329635858,0.144793469004602,0.10132091437315,0.060081676187091,0.110065875921278,9.2177734375,-73.0810546875,89.1650390625,136.62104376368,6.4217413263684,-0.218756158785758,-0.14051287210113,0.694695903078346
2.35470041510177,0.276462622787778,0.314639985917319,0.137492173411417,2.04768887609357,1.43289411258551,0.849683213138928,1.55656654482346,22.2177734375,-28.0810546875,44.1650390625,648.966582232553,7.63282757649712,-0.401719705611302,-0.367190588875108,4.89694411781688
0.626149677808519,0.0735155016215443,1.18323610424933,0.517053492606147,0.544510767397416,5.38854603185437,0.22594333730699,5.8536289630579,15.7177734375,-50.5810546875,21.6650390625,537.540058719444,77.513639200554,-0.36485843326448,-0.400518199390716,4.38128614890457
